ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID	ChainID	编辑器可用	是否含有动态屏障
77115014	神里发饰	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Common_Thing_Hairaccessories_01				5001	19	家园物件								Default_Item			0	
77115015	桌面摆件	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_LunchBok_01				5001	19	家园物件								Default_Item			0	
77115016	坐垫	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_Cushion_01				5001	19	家园物件								Default_Item			0	
77115017	花瓶其一	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_Pot_01				5001	19	家园物件								Default_Item			0	
77115018	花瓶其二	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_Pot_02				5001	19	家园物件								Default_Item			0	
77115019	花坛其一	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_Pot_03				5001	19	家园物件								Default_Item			0	
77115020	文具与书本	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_Inkstone_01				5001	19	家园物件								Default_Item			0	
77115021	稻妻厨房灶台	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_InazumaStove_01				5001	19	家园物件	SceneObj_Homeworld_Standard_Cooking							Default_Item			0	
77115022	稻妻杂货架	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Interior_Dq_Thing_LunchBok_02				5001	19	家园物件								Default_Item			0	
77115023	迪卢克赠送的大型摇壶	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_General_Md_Decoration_Prop_Pot_01				5001	19	家园物件								Default_Item			0	
77115024	花散里面具家具	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Interior_Dq_Decoration_Prop_FlowersMask_01				5001	19	家园物件								Default_Item			0	
77115025	多重圆环桌面摆件	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Interior_Md_Decoration_Prop_Rings_01				5001	19	家园物件								Default_Item			0	
77190001	画架白盒（正式勿用此id）	ART/Others/Homeworld/SceneObject/Walldecoration/SceneObj_Homeworld_Interior_Ly_Prop_Walldecoration_Frame_01				5001	19	家园物件	SceneObj_Homeworld_Interior_Common_Decoration_TestPainting_01							Default_Item				
77200001	红顶的杂货摊位	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Store_01				5001	19	家园物件								Default_Item			0	
77200002	蓝顶的水果摊位	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Store_02				5001	19	家园物件								Default_Item			0	
77200003	白顶的水果摊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Store_03				5001	19	家园物件								Default_Item			0	
77200004	红顶的铁匠铺	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Store_04				5001	19	家园物件	SceneObj_Homeworld_Exterior_Md_Build_Store_04							Default_Item			0	
77200005	黄顶的水果车	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Store_05				5001	19	家园物件								Default_Item			0	
77200006	方形的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_01				5001	19	家园物件								Default_Item			0	
77200007	有两个阁楼的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_02				5001	19	家园物件								Default_Item			0	
77200008	斜着的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_03				5001	19	家园物件								Default_Item			0	
77200009	只有一个阁楼的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_04				5001	19	家园物件								Default_Item			0	
77200010	大喷泉	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Fountain_01				5001	19	家园物件								Default_Item			0	
77200011	会转水车的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_05				5001	19	家园物件								Default_Item			0	
77200012	有烟囱的房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_06				5001	19	家园物件								Default_Item			0	
77200013	有楼梯的木房	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_House_07				5001	19	家园物件								Default_Item			0	
77200014	杂货铺	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Store_06				5001	19	家园物件								Default_Item			0	
77200015	蓝色顶棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Store_07				5001	19	家园物件								Default_Item			0	
77200016	水果货摊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Diningcar_02				5001	19	家园物件								Default_Item			0	
77200017	璃月草屋	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_08				5001	19	家园物件								Default_Item			0	
77200018	有地基的草屋	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_09				5001	19	家园物件								Default_Item			0	
77200019	草屋的顶棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Store_08				5001	19	家园物件								Default_Item			0	
77200020	璃月的大房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_10				5001	19	家园物件								Default_Item			0	
77200021	璃月小阁楼	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_11				5001	19	家园物件								Default_Item			0	
77200022	三开门的大房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_12				5001	19	家园物件								Default_Item			0	
77200023	有天台的璃月房	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_13				5001	19	家园物件								Default_Item			0	
77200024	双层的璃月房	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_14				5001	19	家园物件								Default_Item			0	
77200025	万民堂	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_15				5001	19	家园物件								Default_Item			0	
77200026	蓝顶的双层楼房	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_16				5001	19	家园物件								Default_Item			0	
77200027	璃月大门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Door_01				5001	19	家园物件								Default_Item			0	
77200028	丘丘人房子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_House_17				5001	19	家园物件								Default_Item			0	
77200029	丘丘人瞭望台	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_House_18				5001	19	家园物件								Default_Item			0	
77200030	丘丘人巨型豪宅	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_House_19				5001	19	家园物件								Default_Item			0	
77200031	丘丘人草棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_Store_09				5001	19	家园物件								Default_Item			0	
77200032	丘丘人小台子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_House_20				5001	19	家园物件								Default_Item			0	
77200033	丘丘人帐篷	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_Store_10				5001	19	家园物件								Default_Item			0	
77200034	丘丘人布篷	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_Store_11				5001	19	家园物件								Default_Item			0	
77200035	蒙德主建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Mainhouse_01				5001	19	家园物件	SceneObj_Homeworld_Standard_MainBuilding							Default_Item			0	
77200036	蒙德主建筑庭院大门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_MainDoor_01				5001	19	家园物件								Default_Item			0	
77200037	蒙德主建筑庭院围栏收尾	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Wall_01				5001	19	家园物件								Default_Item			0	
77200038	蒙德主建筑庭院围栏	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Wall_02				5001	19	家园物件								Default_Item			0	
77200039	蒙德大风车	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_Windmill_01				5001	19	家园物件	Windmill	1						Default_Item			0	
77200040	璃月主建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Mainhouse_01				5001	19	家园物件	SceneObj_Homeworld_Standard_MainBuilding							Default_Item			0	
77200041	璃月主建筑附属建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_21				5001	19	家园物件								Default_Item			0	
77200042	璃月主建筑小亭子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_22				5001	19	家园物件								Default_Item			0	
77200043	璃月主建筑过道	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_23				5001	19	家园物件								Default_Item			0	
77200044	璃月主建筑围墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Wall_02				5001	19	家园物件								Default_Item			0	
77200045	璃月主建筑L型转角墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Wall_03				5001	19	家园物件								Default_Item			0	
77200046	璃月主建筑丁字转角墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Wall_04				5001	19	家园物件								Default_Item			0	
77200047	璃月主建筑十字转角墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Wall_05				5001	19	家园物件								Default_Item			0	
77200048	璃月主建筑大门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_MainDoor_02				5001	19	家园物件								Default_Item			0	
77200049	璃月主建筑门洞	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Door_02				5001	19	家园物件								Default_Item			0	
77200050	神龛	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Baldachine_01				5001	19	家园物件								Default_Item			0	
77200051	神社	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Shrine_01				5001	19	家园物件								Default_Item			0	
77200052	食摊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Streetvendors_01				5001	19	家园物件								Default_Item			0	
77200053	鸟居	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Torii_10				5001	19	家园物件								Default_Item			0	
77200054	奉行所正门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_05				5001	19	家园物件								Default_Item			0	
77200055	奉行所围墙01	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_06				5001	19	家园物件								Default_Item			0	
77200056	奉行所围墙02	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_07				5001	19	家园物件								Default_Item			0	
77200057	奉行所主楼	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_08				5001	19	家园物件	SceneObj_Homeworld_Standard_MainBuilding							Default_Item			0	
77200058	稻妻房屋1	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_09				5001	19	家园物件								Default_Item			0	
77200059	稻妻房屋2	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_10				5001	19	家园物件								Default_Item			0	
77200060	稻妻房屋3	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_11				5001	19	家园物件								Default_Item			0	
77200061	稻妻房屋4	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_12				5001	19	家园物件								Default_Item			0	
77200062	稻妻房屋5	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_13				5001	19	家园物件								Default_Item			0	
77200063	稻妻房屋6	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_14				5001	19	家园物件								Default_Item			0	
77200064	稻妻房屋7	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_15				5001	19	家园物件								Default_Item			0	
77200065	稻妻房屋8	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_16				5001	19	家园物件								Default_Item			0	
77200066	稻妻房屋9	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_17				5001	19	家园物件								Default_Item			0	
77200067	稻妻房屋10	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_18				5001	19	家园物件								Default_Item			0	
77200068	稻妻房屋11	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_19				5001	19	家园物件								Default_Item			0	
77200069	稻妻房屋12	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_20				5001	19	家园物件								Default_Item			0	
77200070	稻妻房屋13	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_21				5001	19	家园物件								Default_Item			0	
77200071	稻妻房屋14	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_22				5001	19	家园物件								Default_Item			0	
77200072	小吃摊其一	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_03				5001	19	家园物件								Default_Item			0	
77200073	小吃摊其二（废弃）	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_04				5001	19	家园物件								Default_Item			0	
77200074	粮食袋推车	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_05				5001	19	家园物件								Default_Item			0	
77200075	村落院门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_23				5001	19	家园物件								Default_Item			0	
77200076	村落院墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_24				5001	19	家园物件								Default_Item			0	
77200077	幕府军哨塔	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_25				5001	19	家园物件								Default_Item			0	
77200078	幕府中军帐	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_26				5001	19	家园物件								Default_Item			0	
77200079	幕府军营房	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_27				5001	19	家园物件								Default_Item			0	
77200080	军营大门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_28				5001	19	家园物件								Default_Item			0	
77200081	军营围墙01	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_29				5001	19	家园物件								Default_Item			0	
77200082	军营围墙02	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_30				5001	19	家园物件								Default_Item			0	
77200083	军营围墙03	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_31				5001	19	家园物件								Default_Item			0	
77200084	特殊鸟居	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_32				5001	19	家园物件								Default_Item			0	
77200085	普通鸟居	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_33				5001	19	家园物件								Default_Item			0	
77200086	神社特殊神龛	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_34				5001	19	家园物件								Default_Item			0	
77200087	神社次要建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_35				5001	19	家园物件								Default_Item			0	
77200088	绘马挂	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_36				5001	19	家园物件								Default_Item			0	
77200089	稻妻木棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_37				5001	19	家园物件								Default_Item			0	
77200090	花伞和扇子摊位	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_06				5001	19	家园物件								Default_Item			0	
77200091	一体式水果摊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_07				5001	19	家园物件								Default_Item			0	
77200092	神社主建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Shenshe_01				5001	19	家园物件								Default_Item			0	
77200093	神社辅建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Shenshe_02				5001	19	家园物件								Default_Item			0	
77200094	神社走廊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Shenshe_03				5001	19	家园物件								Default_Item			0	
77200095	神社走廊转角	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Shenshe_04				5001	19	家园物件								Default_Item			0	
77200096	祭典通用小棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_01				5001	19	家园物件								Default_Item			0	
77200097	祭典游戏摊位	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_TanWei_02				5001	19	家园物件	SceneObj_Homeworld_Interior_Common_Decoration_CommonTouch_01		1		1			Default_Item			0	
77200098	稻妻主建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Mainhouse_01				5001	19	家园物件	SceneObj_Homeworld_Standard_MainBuilding							Default_Item			0	
77200099	稻妻辅建筑	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_01				5001	19	家园物件								Default_Item			0	
77200100	稻妻外门	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_MainDoor_01				5001	19	家园物件								Default_Item			0	
77200101	稻妻走廊	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_02				5001	19	家园物件								Default_Item			0	
77200102	稻妻走廊转角	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_03				5001	19	家园物件								Default_Item			0	
77200103	稻妻亭子	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_04				5001	19	家园物件								Default_Item			0	
77200104	稻妻墙壁	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Wall_01				5001	19	家园物件								Default_Item			0	
77200105	稻妻T形墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Wall_03				5001	19	家园物件								Default_Item			0	
77200106	稻妻十字墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Wall_02				5001	19	家园物件								Default_Item			0	
77200107	稻妻转角墙	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Wall_04				5001	19	家园物件								Default_Item			0	
77200108	面具挂架	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_House_38				5001	19	家园物件								Default_Item			0	
77200109	璃月走廊转角	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_House_24				5001	19	家园物件								Default_Item			0	
77200110	樱花和猫咪	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Decoration_Sakura_01				5001	19	家园物件	SceneObj_Homeworld_Exterior_Dq_Build_Decoration_Sakura_01							Default_Item				
77200111	喷泉池	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Common_Build_Decoration_Greenfountain_01				5001	19	家园物件			1					Default_Item				
77200112	灯笼门框	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Lamp_Build_Doorframe_01				5001	19	家园物件								Default_Item			0	
77200113	海灯节大型摊位	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_LanternRiteBigVendor_01				5001	19	家园物件								Default_Item			0	
77200114	海灯节摊位一	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Build_LanternRiteVendor_01				5001	19	家园物件								Default_Item			0	
77200115	海灯节摊位二	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Ly_Thing_Build_LanternRiteVendor_02				5001	19	家园物件								Default_Item			0	
77200116	已废弃	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Lift_01				5001	19	已废弃	SceneObj_Homeworld_Exterior_Ly_Build_Lift_01							Default_Item			0	
77200117	电梯	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_Lift_02				5001	32	家园物件	SceneObj_Homeworld_Exterior_Ly_Build_Lift_02	1	1			0		Default_Item			0	
77200118	海祇岛村庄建筑其一	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Village_01				5001	19	家园物件								Default_Item			0	
77200119	海祇岛村庄建筑其二	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Village_02				5001	19	家园物件								Default_Item			0	
77200120	海祇岛村庄建筑其三	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_Village_03				5001	19	家园物件								Default_Item			0	
77200121	容彩祭摊位一	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_ColorStall_01				5001	19	家园物件								Default_Item			0	
77200122	容彩祭摊位二	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Dq_Build_ColorStall_02				5001	19	家园物件								Default_Item			0	
77200123	申鹤线的戏台	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Ly_Build_OperaStage_01				5001	19	家园物件								Default_Item			0	
77200124	层岩巨渊施工机械其一	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Cyjy_Thing_Prop_ChasmMechanical_01				5001	19	家园物件								Default_Item			0	
77200125	层岩巨渊施工机械其二	ART/Others/Homeworld/SceneObject/Thing/SceneObj_Homeworld_Exterior_Cyjy_Thing_Prop_ChasmMechanical_02				5001	19	家园物件								Default_Item			0	
77200126	可莉营地棚	ART/Others/Homeworld/SceneObject/Build/SceneObj_Homeworld_Exterior_Md_Build_KleeShed_01				5001	19	家园物件								Default_Item			0	
77203001	收纳着碗的桌子	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Md_Table_Table_01				5001	19	家园物件								Default_Item			0	
77203002	放着一些工具的锻造桌	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Md_Table_Table_02				5001	19	家园物件	SceneObj_Homeworld_Standard_Forging							Default_Item			0	
77203003	木头方桌	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Ly_Table_Table_09				5001	19	家园物件								Default_Item			0	
77203004	火锅	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Ly_Table_Diningcar_01				5001	19	家园物件								Default_Item			0	
77203005	滚磨的轮盘	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Ly_Table_Table_08				5001	19	家园物件								Default_Item			0	
77203006	合成台	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Common_Table_Alchemytable_01				5001	19	家园物件	SceneObj_Homeworld_Standard_Synthesis							Default_Item			0	
77203007	带坐垫的阳伞	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Common_Table_Suntable_01				5001	19	家园物件								Default_Item			0	
77203008	谷歌桌子	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Common_Table_Google_01				5001	19	家园物件								Default_Item			0	
77203009	桌椅_桌子	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Common_Table_Deskchair_01				5001	19	家园物件								Default_Item			0	
77203010	室外正方桌	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Dq_Table_MuZhuo_01				5001	19	家园物件								Default_Item			0	
77203011	立邦桌子	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Common_Table_Nippon_01				5001	19	家园物件								Default_Item			0	
77203012	璃月室外八仙桌椅组合	ART/Others/Homeworld/SceneObject/Table/SceneObj_Homeworld_Exterior_Ly_Table_Prop_Roundtable_01				5001	19	家园物件								Default_Item			0	
77204001	木头架子	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Woodenshelf_01				5001	19	家园物件								Default_Item			0	
77204002	有盾牌和宝剑的武器堆	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Woodenshelf_02				5001	19	家园物件								Default_Item			0	
77204003	零散几把武器的武器架	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Woodenshelf_03				5001	19	家园物件								Default_Item			0	
77204004	一堆木箱子	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Junk_01				5001	19	家园物件								Default_Item			0	
77204005	一堆木桶	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Junk_02				5001	19	家园物件								Default_Item			0	
77204006	拖着杂物的木推车	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Gardencart_01				5001	19	家园物件								Default_Item			0	
77204007	一堆草堆	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Grassstacks_02				5001	19	家园物件								Default_Item			0	
77204008	可以拉伸的水井	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Md_Decoration_Well_01				5001	19	家园物件								Default_Item			0	
77204009	酒坛架子	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Ly_Decoration_Junk_03				5001	19	家园物件								Default_Item			0	
77204010	常青树盆栽	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Ly_Decoration_Vase_06				5001	19	家园物件								Default_Item			0	
77204011	风筝堆	ART/Others/Homeworld/SceneObject/Decoration/SceneObj_Homeworld_Exterior_Ly_Decoration_Varia_01				5001	19	家园物件								Default_Item			0	
